Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,,,
2.800e-08,-0.6,-0.22,-0.856,-0.112
2.840e-08,-0.6,-0.34, -inf,-0.344
2.880e-08,-0.64,-0.58, -inf, -inf
2.920e-08,-0.64,-0.82, -inf, -inf
2.960e-08,-0.64,-0.948, -inf, -inf
3.000e-08,-0.64,-0.972, -inf, -inf
3.040e-08,-0.64,-1.044, -inf, -inf
3.080e-08,-0.64,-1.212, -inf, -inf
3.120e-08,-0.68, -inf, -inf, -inf
3.160e-08,-0.68, -inf, -inf, -inf
3.200e-08,-0.64, -inf, -inf, -inf
3.240e-08,-0.64, -inf, -inf, -inf
3.280e-08,-0.68, -inf, -inf, -inf
3.320e-08,-0.68, -inf, -inf, -inf
3.360e-08,-0.68, -inf, -inf, -inf
3.400e-08,-0.68, -inf, -inf, -inf
3.440e-08,-0.64, -inf, -inf, -inf
3.480e-08,-0.68, -inf, -inf, -inf
3.520e-08,-0.72, -inf,-0.76, -inf
3.560e-08,-0.68, -inf,-0.416, -inf
3.600e-08,-0.68,-1.228,-0.216, -inf
3.640e-08,-0.68,-1.14,-0.168, -inf
3.680e-08,-0.68,-0.988,-0.152, -inf
3.720e-08,-0.68,-0.74,-0.016,-0.432
3.760e-08,-0.68,-0.444,0.248,-0.272
3.800e-08,-0.68,-0.212,0.464,-0.208
3.840e-08,-0.68,-0.124,0.496,-0.248
3.880e-08,-0.72,-0.212,0.408,-0.368
3.920e-08,-0.68,-0.396,0.312,-0.52
3.960e-08,-0.68,-0.532,0.256, -inf
4.000e-08,-0.68,-0.5,0.28,-0.52
4.040e-08,-0.68,-0.308,0.4,-0.392
4.080e-08,-0.72,-0.036,0.512,-0.264
4.120e-08,-0.64,0.252,0.544,-0.056
4.160e-08,-0.72,0.524,0.576,0.216
4.200e-08,-0.64,0.7,0.672,0.44
4.240e-08,-0.64,0.788,0.784,0.536
4.280e-08,-0.68,inf,0.824,0.568
4.320e-08,-0.64,0.78,0.808,0.608
4.360e-08,-0.64,0.772,0.8,0.608
4.400e-08,-0.68,0.78,0.8,0.6
4.440e-08,-0.64,inf,0.8,0.656
4.480e-08,-0.64,inf,0.816,0.728
4.520e-08,-0.64,inf,0.808,0.768
4.560e-08,-0.64,0.788,0.768,0.768
4.600e-08,-0.6,0.756,0.68,0.752
4.640e-08,-0.64,0.732,0.592,0.744
4.680e-08,-0.6,0.692,0.592,0.728
4.720e-08,-0.6,0.604,0.64,0.68
4.760e-08,-0.64,0.436,0.632,0.6
4.800e-08,-0.6,0.244,0.464,0.544
4.840e-08,-0.64,0.14,0.312,0.536
4.880e-08,-0.6,0.164,0.352,0.56
4.920e-08,-0.64,0.292,0.52,0.624
4.960e-08,-0.64,0.492,0.648,0.728
5.000e-08,-0.64,0.668,0.712,0.792
5.040e-08,-0.68,0.764,0.744,0.816
5.080e-08,-0.68,inf,0.76,0.808
5.120e-08,-0.72,0.788,0.768,0.8
5.160e-08,-0.72,0.78,0.776,0.792
5.200e-08,-0.72,0.772,0.792,0.776
5.240e-08,-0.72,0.788,0.8,0.768
5.280e-08,-0.72,0.788,0.792,0.744
5.320e-08,-0.72,0.788,0.752,0.728
5.360e-08,-0.72,0.78,0.68,0.696
5.400e-08,-0.72,0.732,0.568,0.672
5.440e-08,-0.72,0.676,0.384,0.616
5.480e-08,-0.72,0.604,0.168,0.504
5.520e-08,-0.72,0.524,-0.04,0.328
5.560e-08,-0.72,0.348,-0.224,0.144
5.600e-08,-0.72,0.084,-0.384,0
5.640e-08,-0.72,-0.164,-0.536,-0.088
5.680e-08,-0.72,-0.3,-0.616,-0.16
5.720e-08,-0.68,-0.324,-0.6,-0.216
5.760e-08,-0.64,-0.268,-0.56,-0.256
5.800e-08,-0.52,-0.22,-0.56,-0.256
5.840e-08,-0.32,-0.196,-0.544,-0.264
5.880e-08,-0.16,-0.156,-0.488,-0.288
5.920e-08,-0.08,-0.076,-0.392,-0.32
5.960e-08,-0.08,0.02,-0.264,-0.336
6.000e-08,-0.08,0.084,-0.128,-0.32
6.040e-08,-0.08,0.124,-0.008,-0.28
6.080e-08,-0.08,0.14,0.072,-0.208
6.120e-08,-0.08,0.14,0.144,-0.12
6.160e-08,-0.08,0.212,0.216,-0.032
6.200e-08,-0.08,0.332,0.232,0.04
6.240e-08,-0.04,0.412,0.152,0.064
6.280e-08,-0.08,0.38,0.016,0.088
6.320e-08,-0.04,0.316,-0.088,0.112
6.360e-08,-0.04,0.308,-0.088,0.128
6.400e-08,0,0.3,-0.016,0.096
6.440e-08,0,0.204,-0.008,0.008
6.480e-08,0,0.02,-0.112,-0.104
6.520e-08,0,-0.204,-0.24,-0.2
6.560e-08,0,-0.348,-0.304,-0.304
6.600e-08,0,-0.452,-0.304,-0.416
6.640e-08,0,-0.524,-0.272,-0.472
6.680e-08,0,-0.564,-0.224,-0.472
6.720e-08,0,-0.596,-0.176,-0.488
6.760e-08,0.04,-0.636,-0.208, -inf
6.800e-08,0,-0.74,-0.296, -inf
6.840e-08,0.04,-0.852,-0.336, -inf
6.880e-08,0,-0.932,-0.28, -inf
6.920e-08,0,-0.94,-0.176, -inf
6.960e-08,0,-0.908,-0.096, -inf
7.000e-08,0,-0.884,-0.088, -inf
7.040e-08,0,-0.868,-0.144, -inf
7.080e-08,0,-0.884,-0.224, -inf
7.120e-08,0,-0.908,-0.296, -inf
7.160e-08,0,-0.916,-0.32, -inf
7.200e-08,0,-0.884,-0.272, -inf
7.240e-08,0,-0.796,-0.192, -inf
7.280e-08,0,-0.7,-0.128,-0.504
7.320e-08,0,-0.588,-0.104,-0.368
7.360e-08,-0.04,-0.484,-0.064,-0.24
7.400e-08,0,-0.372,-0.008,-0.12
7.440e-08,-0.04,-0.228,0.056,0
7.480e-08,0,-0.084,0.104,0.136
7.520e-08,-0.04,0.036,0.16,0.24
7.560e-08,-0.04,0.116,0.208,0.28
7.600e-08,-0.04,0.156,0.192,0.264
7.640e-08,-0.04,0.164,0.144,0.224
7.680e-08,-0.04,0.164,0.12,0.16
7.720e-08,-0.04,0.14,0.096,0.096
7.760e-08,-0.04,0.108,0.056,0.064
7.800e-08,-0.04,0.084,0.024,0.112
7.840e-08,-0.08,0.116,0.064,0.176
7.880e-08,-0.04,0.204,0.128,0.216
7.920e-08,-0.04,0.276,0.168,0.248
7.960e-08,-0.04,0.292,0.136,0.304
8.000e-08,-0.08,0.324,0.088,0.376
8.040e-08,-0.08,0.428,0.096,0.456
8.080e-08,-0.04,0.564,0.192,0.552
8.120e-08,-0.08,0.668,0.344,0.656
8.160e-08,-0.08,0.756,0.488,0.744
8.200e-08,-0.08,0.788,0.616,0.792
8.240e-08,-0.04,inf,0.696,0.792
8.280e-08,-0.04,inf,0.696,0.792
8.320e-08,-0.04,0.788,0.672,0.784
8.360e-08,-0.04,inf,0.664,0.784
8.400e-08,-0.04,inf,0.656,0.8
8.440e-08,-0.04,inf,0.6,0.8
8.480e-08,-0.04,inf,0.504,0.8
8.520e-08,0,inf,0.384,0.76
8.560e-08,0,inf,0.232,0.68
8.600e-08,0,inf,0.016,0.552
8.640e-08,0,0.748,-0.216,0.384
8.680e-08,0,0.652,-0.424,0.216
8.720e-08,0,0.5,-0.568,0.072
8.760e-08,-0.04,0.3,-0.656,-0.032
8.800e-08,0,0.052,-0.728,-0.128
8.840e-08,-0.04,-0.196,-0.816,-0.224
8.880e-08,-0.04,-0.372, -inf,-0.328
8.920e-08,-0.04,-0.516, -inf,-0.408
8.960e-08,-0.04,-0.62, -inf,-0.456
9.000e-08,0,-0.676, -inf,-0.464
9.040e-08,0,-0.7, -inf,-0.424
9.080e-08,-0.04,-0.684,-0.808,-0.392
9.120e-08,-0.04,-0.668,-0.712,-0.376
9.160e-08,-0.04,-0.66,-0.64,-0.408
9.200e-08,-0.04,-0.66,-0.592,-0.448
9.240e-08,-0.04,-0.66,-0.536,-0.472
9.280e-08,0,-0.644,-0.48,-0.488
9.320e-08,0,-0.612,-0.392,-0.48
9.360e-08,-0.08,-0.556,-0.288,-0.488
9.400e-08,-0.04,-0.5,-0.256,-0.504
9.440e-08,-0.04,-0.492,-0.288, -inf
9.480e-08,-0.04,-0.548,-0.376, -inf
9.520e-08,-0.04,-0.668,-0.472, -inf
9.560e-08,0,-0.788,-0.568, -inf
9.600e-08,-0.04,-0.884,-0.624, -inf
9.640e-08,-0.04,-0.956,-0.656, -inf
9.680e-08,-0.04,-0.996,-0.688, -inf
9.720e-08,-0.04,-1.044,-0.736, -inf
9.760e-08,-0.04,-1.092,-0.8, -inf
9.800e-08,-0.08,-1.124, -inf, -inf
9.840e-08,-0.04,-1.156, -inf, -inf
9.880e-08,-0.04,-1.14, -inf, -inf
9.920e-08,-0.08,-1.1,-0.8, -inf
9.960e-08,-0.04,-1.044,-0.712, -inf
1.000e-07,-0.04,-0.98,-0.616, -inf
1.004e-07,-0.04,-0.932,-0.536, -inf
1.008e-07,0,-0.892,-0.472, -inf
1.012e-07,-0.04,-0.86,-0.408, -inf
1.016e-07,-0.04,-0.78,-0.32,-0.408
1.020e-07,-0.04,-0.628,-0.192,-0.248
1.024e-07,-0.04,-0.46,-0.024,-0.096
1.028e-07,0,-0.292,0.12,0.032
1.032e-07,0,-0.14,0.24,0.168
1.036e-07,0,-0.004,0.336,0.28
1.040e-07,0,0.108,0.408,0.336
1.044e-07,0,0.18,0.48,0.384
1.048e-07,0.04,0.236,0.544,0.44
1.052e-07,0,0.324,0.632,0.52
1.056e-07,0,0.436,0.72,0.624
1.060e-07,0,0.556,0.776,0.696
1.064e-07,0,0.644,0.8,0.744
1.068e-07,0,0.716,0.8,0.768
1.072e-07,0,0.772,0.8,0.776
1.076e-07,0,0.788,0.808,0.768
1.080e-07,0,0.788,0.816,0.768
1.084e-07,0,0.788,0.816,0.768
1.088e-07,0,0.788,0.808,0.76
1.092e-07,0,inf,0.808,0.728
1.096e-07,0,0.78,0.792,0.688
1.100e-07,0,0.748,0.776,0.632
1.104e-07,0,0.692,0.72,0.568
1.108e-07,-0.04,0.628,0.664,0.504
1.112e-07,-0.04,0.564,0.6,0.472
1.116e-07,-0.04,0.516,0.536,0.456
1.120e-07,-0.04,0.492,0.488,0.44
1.124e-07,-0.04,0.452,0.448,0.408
1.128e-07,-0.04,0.404,0.416,0.384
1.132e-07,0,0.364,0.4,0.384
1.136e-07,-0.04,0.404,0.416,0.424
1.140e-07,-0.24,0.5,0.488,0.48
1.144e-07,-0.44,0.612,0.576,0.552
1.148e-07,-0.68,0.7,0.648,0.608
1.152e-07,-0.68,0.756,0.696,0.648
1.156e-07,-0.68,0.788,0.752,0.664
1.160e-07,-0.68,inf,0.768,0.68
1.164e-07,-0.68,inf,0.776,0.704
1.168e-07,-0.68,inf,0.792,0.728
1.172e-07,-0.68,inf,0.8,0.744
1.176e-07,-0.68,inf,0.8,0.752
1.180e-07,-0.68,inf,0.8,0.76
1.184e-07,-0.68,inf,0.792,0.76
1.188e-07,-0.72,inf,0.768,0.744
1.192e-07,-0.72,inf,0.704,0.704
1.196e-07,-0.72,inf,0.608,0.624
1.200e-07,-0.72,inf,0.48,0.536
1.204e-07,-0.68,0.764,0.336,0.416
1.208e-07,-0.68,0.66,0.192,0.304
1.212e-07,-0.68,0.484,0.056,0.176
1.216e-07,-0.68,0.276,-0.088,0.04
1.220e-07,-0.64,0.06,-0.24,-0.08
1.224e-07,-0.64,-0.148,-0.376,-0.2
1.228e-07,-0.68,-0.316,-0.48,-0.296
1.232e-07,-0.68,-0.444,-0.56,-0.352
1.236e-07,-0.68,-0.516,-0.616,-0.392
1.240e-07,-0.68,-0.58,-0.648,-0.408
1.244e-07,-0.68,-0.636,-0.68,-0.448
1.248e-07,-0.64,-0.7,-0.744,-0.512
1.252e-07,-0.64,-0.764,-0.8, -inf
1.256e-07,-0.68,-0.836,-0.832, -inf
1.260e-07,-0.64,-0.884,-0.856, -inf
1.264e-07,-0.64,-0.9,-0.856, -inf
1.268e-07,-0.64,-0.892,-0.856, -inf
1.272e-07,-0.64,-0.884,-0.824, -inf
1.276e-07,-0.64,-0.86,-0.8, -inf
1.280e-07,-0.64,-0.852,-0.784, -inf
1.284e-07,-0.68,-0.844,-0.784, -inf
1.288e-07,-0.64,-0.844,-0.752, -inf
1.292e-07,-0.64,-0.844,-0.736, -inf
1.296e-07,-0.64,-0.868,-0.704, -inf
1.300e-07,-0.68,-0.892,-0.704, -inf
1.304e-07,-0.64,-0.884,-0.68, -inf
1.308e-07,-0.64,-0.868,-0.64,-0.504
1.312e-07,-0.64,-0.828,-0.6,-0.48
1.316e-07,-0.6,-0.812,-0.568,-0.472
1.320e-07,-0.68,-0.812,-0.56,-0.488
1.324e-07,-0.64,-0.82,-0.56,-0.52
1.328e-07,-0.64,-0.828,-0.552, -inf
1.332e-07,-0.64,-0.82,-0.52, -inf
1.336e-07,-0.64,-0.804,-0.464,-0.52
1.340e-07,-0.68,-0.772,-0.4,-0.52
1.344e-07,-0.64,-0.748,-0.36,-0.528
1.348e-07,-0.68,-0.748,-0.328,-0.52
1.352e-07,-0.64,-0.716,-0.272,-0.488
1.356e-07,-0.68,-0.652,-0.192,-0.432
1.360e-07,-0.64,-0.556,-0.08,-0.344
1.364e-07,-0.68,-0.444,0.056,-0.256
1.368e-07,-0.68,-0.316,0.168,-0.16
1.372e-07,-0.68,-0.188,0.288,-0.064
1.376e-07,-0.68,-0.036,0.416,0.04
1.380e-07,-0.68,0.132,0.528,0.168
1.384e-07,-0.68,0.3,0.632,0.296
1.388e-07,-0.68,0.484,0.712,0.424
1.392e-07,-0.68,0.636,0.776,0.536
1.396e-07,-0.72,0.732,0.792,0.632
1.400e-07,-0.72,0.78,0.792,0.696
1.404e-07,-0.72,inf,0.8,0.744
1.408e-07,-0.68,inf,0.808,0.752
1.412e-07,-0.68,inf,0.816,0.76
1.416e-07,-0.72,inf,0.808,0.76
1.420e-07,-0.68,inf,0.808,0.752
1.424e-07,-0.68,inf,0.784,0.736
1.428e-07,-0.72,inf,0.736,0.728
1.432e-07,-0.68,inf,0.664,0.688
1.436e-07,-0.68,inf,0.568,0.616
1.440e-07,-0.68,0.772,0.448,0.512
1.444e-07,-0.68,0.7,0.328,0.416
1.448e-07,-0.68,0.604,0.208,0.352
1.452e-07,-0.68,0.5,0.152,0.288
1.456e-07,-0.68,0.404,0.128,0.24
1.460e-07,-0.64,0.34,0.096,0.184
1.464e-07,-0.68,0.284,0.048,0.128
1.468e-07,-0.68,0.204,-0.016,0.072
1.472e-07,-0.68,0.124,-0.064,0.024
1.476e-07,-0.64,0.084,-0.08,0.016
1.480e-07,-0.68,0.092,-0.064,0.04
1.484e-07,-0.68,0.132,-0.04,0.072
1.488e-07,-0.68,0.188,-0.024,0.088
1.492e-07,-0.68,0.212,-0.04,0.088
1.496e-07,-0.68,0.212,-0.088,0.064
1.500e-07,-0.68,0.204,-0.16,0.04
1.504e-07,-0.68,0.164,-0.216,0.008
1.508e-07,-0.68,0.116,-0.28,-0.024
1.512e-07,-0.68,0.052,-0.352,-0.064
1.516e-07,-0.68,-0.028,-0.448,-0.136
1.520e-07,-0.68,-0.132,-0.552,-0.2
1.524e-07,-0.68,-0.252,-0.656,-0.288
1.528e-07,-0.68,-0.388,-0.76,-0.368
1.532e-07,-0.68,-0.516,-0.84,-0.448
1.536e-07,-0.68,-0.644, -inf,-0.528
1.540e-07,-0.68,-0.748, -inf, -inf
1.544e-07,-0.72,-0.86, -inf, -inf
1.548e-07,-0.68,-0.94, -inf, -inf
1.552e-07,-0.68,-0.988, -inf, -inf
1.556e-07,-0.68,-1.02, -inf, -inf
1.560e-07,-0.68,-1.052, -inf, -inf
1.564e-07,-0.68,-1.068, -inf, -inf
1.568e-07,-0.72,-1.076, -inf, -inf
1.572e-07,-0.68,-1.052, -inf, -inf
1.576e-07,-0.72,-0.996,-0.832, -inf
1.580e-07,-0.68,-0.924,-0.728, -inf
1.584e-07,-0.68,-0.828,-0.608,-0.512
1.588e-07,-0.68,-0.724,-0.48,-0.432
1.592e-07,-0.64,-0.62,-0.352,-0.328
1.596e-07,-0.68,-0.5,-0.224,-0.208
1.600e-07,-0.68,-0.364,-0.08,-0.072
1.604e-07,-0.68,-0.196,0.088,0.048
1.608e-07,-0.68,-0.044,0.24,0.16
1.612e-07,-0.68,0.076,0.344,0.232
1.616e-07,-0.68,0.156,0.424,0.288
1.620e-07,-0.68,0.236,0.488,0.336
1.624e-07,-0.68,0.308,0.544,0.376
1.628e-07,-0.68,0.38,0.584,0.416
1.632e-07,-0.64,0.412,0.624,0.424
1.636e-07,-0.64,0.444,0.648,0.424
1.640e-07,-0.64,0.452,0.648,0.392
1.644e-07,-0.68,0.42,0.632,0.344
1.648e-07,-0.68,0.364,0.616,0.296
1.652e-07,-0.68,0.324,0.6,0.24
1.656e-07,-0.64,0.292,0.6,0.208
1.660e-07,-0.64,0.284,0.608,0.184
1.664e-07,-0.64,0.284,0.592,0.176
1.668e-07,-0.64,0.292,0.576,0.176
1.672e-07,-0.64,0.3,0.592,0.184
1.676e-07,-0.64,0.308,0.608,0.208
1.680e-07,-0.64,0.316,0.632,0.216
1.684e-07,-0.64,0.3,0.632,0.232
1.688e-07,-0.6,0.316,0.656,0.256
1.692e-07,-0.68,0.348,0.664,0.288
1.696e-07,-0.68,0.396,0.688,0.336
1.700e-07,-0.64,0.444,0.712,0.392
1.704e-07,-0.68,0.516,0.736,0.448
1.708e-07,-0.64,0.572,0.752,0.48
1.712e-07,-0.64,0.62,0.76,0.512
1.716e-07,-0.64,0.66,0.76,0.528
1.720e-07,-0.64,0.676,0.76,0.536
1.724e-07,-0.56,0.684,0.76,0.536
1.728e-07,-0.48,0.708,0.76,0.536
1.732e-07,-0.36,0.708,0.752,0.52
1.736e-07,-0.12,0.708,0.736,0.496
1.740e-07,-0.04,0.684,0.696,0.464
1.744e-07,-0.04,0.668,0.648,0.448
1.748e-07,-0.04,0.652,0.608,0.432
1.752e-07,-0.12,0.628,0.544,0.416
1.756e-07,-0.12,0.596,0.472,0.392
1.760e-07,-0.08,0.532,0.384,0.36
1.764e-07,-0.04,0.492,0.288,0.312
1.768e-07,-0.04,0.42,0.216,0.264
1.772e-07,-0.08,0.34,0.16,0.224
1.776e-07,-0.08,0.26,0.104,0.184
1.780e-07,-0.08,0.196,0.048,0.168
1.784e-07,-0.08,0.132,0.008,0.168
1.788e-07,-0.04,0.076,-0.024,0.16
1.792e-07,-0.08,0.044,-0.056,0.144
1.796e-07,-0.04,0.02,-0.072,0.152
1.800e-07,-0.08,0.036,-0.096,0.144
1.804e-07,-0.04,0.052,-0.104,0.136
1.808e-07,-0.04,0.06,-0.12,0.128
1.812e-07,-0.04,0.068,-0.128,0.128
1.816e-07,-0.08,0.084,-0.136,0.12
1.820e-07,-0.04,0.076,-0.128,0.12
1.824e-07,-0.08,0.076,-0.128,0.112
1.828e-07,-0.04,0.076,-0.16,0.088
1.832e-07,-0.04,0.052,-0.192,0.072
1.836e-07,-0.04,0.036,-0.232,0.064
1.840e-07,-0.08,0.02,-0.256,0.048
1.844e-07,-0.04,0.028,-0.288,0.032
1.848e-07,-0.04,-0.004,-0.296,0
1.852e-07,-0.08,-0.036,-0.336,-0.032
1.856e-07,-0.04,-0.092,-0.376,-0.088
1.860e-07,-0.04,-0.18,-0.416,-0.136
1.864e-07,-0.04,-0.26,-0.456,-0.2
1.868e-07,0,-0.332,-0.488,-0.232
1.872e-07,-0.04,-0.388,-0.512,-0.28
1.876e-07,0,-0.452,-0.528,-0.328
1.880e-07,-0.04,-0.5,-0.56,-0.384
1.884e-07,0,-0.556,-0.592,-0.432
1.888e-07,0,-0.604,-0.616,-0.472
1.892e-07,0,-0.652,-0.616,-0.504
1.896e-07,0,-0.692,-0.608, -inf
1.900e-07,0,-0.724,-0.608, -inf
1.904e-07,0,-0.74,-0.592, -inf
1.908e-07,0,-0.772,-0.576, -inf
1.912e-07,-0.04,-0.78,-0.56, -inf
1.916e-07,-0.04,-0.78,-0.536, -inf
1.920e-07,-0.04,-0.756,-0.504, -inf
1.924e-07,-0.04,-0.732,-0.48, -inf
1.928e-07,0,-0.708,-0.44, -inf
1.932e-07,0,-0.692,-0.424, -inf
1.936e-07,-0.04,-0.66,-0.392, -inf
1.940e-07,-0.04,-0.62,-0.368, -inf
1.944e-07,-0.04,-0.572,-0.32, -inf
1.948e-07,0,-0.54,-0.272, -inf
1.952e-07,-0.04,-0.508,-0.232,-0.528
1.956e-07,0,-0.468,-0.216,-0.496
1.960e-07,-0.04,-0.428,-0.192,-0.464
1.964e-07,-0.04,-0.388,-0.16,-0.44
1.968e-07,-0.04,-0.356,-0.128,-0.424
1.972e-07,-0.04,-0.316,-0.104,-0.4
1.976e-07,-0.04,-0.292,-0.096,-0.384
1.980e-07,-0.04,-0.252,-0.104,-0.336
1.984e-07,-0.04,-0.236,-0.104,-0.304
1.988e-07,-0.04,-0.228,-0.12,-0.272
1.992e-07,-0.04,-0.22,-0.12,-0.24
1.996e-07,-0.04,-0.204,-0.136,-0.2

